"popid"	"lower_cdl"	"med_cdl"	"upper_cdl"	"order.x"	"lower_r"	"med_r"	"upper_r"	"lower_s"	"med_s"	"upper_s"	"lower_b"	"med_b"	"upper_b"	"lower_w"	"med_w"	"upper_w"	"lower_e"	"med_e"	"upper_e"	"ID"	"PY"	"pops_left_drc"	"region"	"genus"	"spec"	"nmethod"	"degN"	"degE"	"n_pp"	"day"
"174"	"lankinen. Biograd.Drosophila.littoralis"	12.0250806369872	12.5608179001299	13.3886904474892	"Diptera"	0.540287250411426	0.691553203958577	0.818542940342646	0.242259133487301	0.24866031703118	0.250172250478459	0.132047507963682	0.171851133347938	0.204579182470887	0.0453348880361891	0.0766032724152476	0.112178615705479	239.851721169198	254.97336742094	269.435416534783	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	43.91666667	16	7	343
"175"	"lankinen. Dietikon1.Drosophila.littoralis"	13.8908089047132	14.3004744251154	14.9676556906533	"Diptera"	0.609469181330112	0.725115969347871	0.834981680811029	0.243424390523505	0.249427126278248	0.250184337317891	0.150134478297102	0.180512168877665	0.207666530017391	0.0410164435441574	0.0684341197710665	0.0965001242421831	213.015804189124	225.42767403077	234.62026812054	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	47.41666667	8.5	8	328
"176"	"lankinen. Dietikon2.Drosophila.littoralis"	11.9463210437946	12.0228698747789	12.5251122197734	"Diptera"	0.507894897854895	0.682231755755873	0.849131853294897	0.228238424478246	0.244236390076862	0.249547873494436	0.116304397545225	0.16673220056235	0.211662580399745	0.0375560240060297	0.0776242154092558	0.112960763770224	244.834738245941	269.351606782687	270.194310546499	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	47.41666667	8.5	9	328
"177"	"lankinen. Hollola1.Drosophila.littoralis"	15.5207067140525	16.062921594997	16.6578716917076	"Diptera"	0.595874623921532	0.701547419663418	0.778293779931496	0.247216961997439	0.249966457701461	0.250185782037135	0.147848533962962	0.175215013809464	0.194666248172507	0.055460808722466	0.0745615802669375	0.100535210485265	218.779175336978	225.110698317255	231.449431366348	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	61.08333333	25.41666667	8	301
"178"	"lankinen. Krasnodar.Drosophila.littoralis"	12.0903817583709	12.7306047877495	13.3951849147136	"Diptera"	0.516651913590081	0.646170841924822	0.746160304655235	0.242451258349204	0.247113386132779	0.249872517876817	0.127923159511241	0.159210552806292	0.184633898321815	0.0627832019140969	0.0873094268913358	0.119866257439366	240.901568761457	254.999565184069	269.16640056348	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	44.66666667	39.5	9	299
"179"	"lankinen. Kuopio3.Drosophila.littoralis"	18.2074572363036	18.8474967628154	19.38396911596	"Diptera"	0.485618558616963	0.676358140253595	0.793288295629276	0.238359359286335	0.249478438249357	0.250190050247908	0.116219395666911	0.168664512114986	0.198473307244098	0.0516945547196498	0.0806245771574918	0.123273378119877	193.586243199532	199.769008687229	207.619256095856	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	62.91666667	27.75	8	299
"180"	"lankinen. Kutaisi2.Drosophila.littoralis"	12.0296846109332	12.6314376527351	13.3891666366174	"Diptera"	0.359446722130893	0.48539262650336	0.612130502717456	0.237679406417088	0.246463846633106	0.249883039621244	0.0868319642854499	0.119433942952828	0.151977337161904	0.096499920805798	0.126539406989193	0.155033755035226	238.957782720902	254.092094333017	269.287415963319	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.33333333	42.66666667	9	356
"181"	"lankinen. Kutaisi4.Drosophila.littoralis"	11.5846843505845	11.9833644408198	12.0728536548373	"Diptera"	0.447319641069483	0.591533569257276	0.715824291842417	0.236830089308964	0.245588832981049	0.249658660436897	0.108818197112407	0.145002226130164	0.176683349667296	0.0701948518817078	0.0998944183881348	0.135228465073651	269.183905437264	270.148321141647	296.840826857925	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.33333333	42.66666667	8	356
"182"	"lankinen. Kutaisi5.Drosophila.littoralis"	12.0101486182258	12.1571062111922	13.3284496785879	"Diptera"	0.497983002762451	0.632533933725506	0.763911707470639	0.247740112256144	0.249960132496093	0.250166802163157	0.12425462754458	0.158046703147687	0.190395744854403	0.0588803267685493	0.0918334720913836	0.12505981350135	239.091256840497	256.177381382737	269.964259336801	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.33333333	42.66666667	9	356
"183"	"lankinen. Kutaisi7.Drosophila.littoralis"	11.708496493982	12.2788378612284	13.4192856414802	"Diptera"	0.189809961117617	0.279060477554471	0.38690331630125	0.154004504585694	0.18423242775686	0.211455043784737	0.0297461933264062	0.0512567034242568	0.0810295597667287	0.121397668325556	0.130842968542116	0.144012351108037	238.853582089841	254.97052827969	269.989346538708	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.33333333	42.66666667	9	356
"184"	"lankinen. Moscow2.Drosophila.littoralis"	15.0895050883944	15.8847713877506	16.4653746013922	"Diptera"	0.743420413963313	0.847577549000777	0.921778838545325	0.249283204949663	0.250146671919467	0.250224473112968	0.185653515435016	0.211950305582531	0.230618407652282	0.0195727869685215	0.0381052623266347	0.0640345845544535	203.579187941923	215.469701111194	227.345950358181	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	54.75	38	8	311
"185"	"lankinen. Oulu1.Drosophila.littoralis"	19.4261920184847	19.5119162926408	19.7679623375349	"Diptera"	0.567806159295633	0.771494752879297	0.901044965695717	0.240242932993938	0.249247563081223	0.250213649232237	0.13675908578778	0.192267047806286	0.225397652410767	0.0247604631953296	0.056919442739095	0.104198146524959	202.13601270397	203.968906453303	204.427611146158	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	65	25.41666667	9	296
"186"	"lankinen. Oulu7.Drosophila.littoralis"	18.1757924721429	19.4454011836706	19.7752241663563	"Diptera"	0.311275186263259	0.491612938862832	0.784752465658188	0.202002365058945	0.232310403383632	0.249670968940299	0.0634025477729792	0.114097528619443	0.195633484005701	0.0535701942075147	0.117304237476081	0.142902951960857	202.464197706062	205.944371114253	215.513600547467	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	65	25.41666667	8	296
"187"	"lankinen. Oulu8.Drosophila.littoralis"	19.3958700145425	19.5403768989366	20.0936250252905	"Diptera"	0.243505526828851	0.502135001354197	0.720790947837751	0.168853206352678	0.229413976515319	0.246873981125632	0.0413698474577863	0.115089865321393	0.176964685938981	0.0686445597182138	0.113590406158856	0.14152093705832	194.049256629801	203.902115100707	213.903576852752	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	65	25.41666667	5	242
"188"	"lankinen. Paltamo1.Drosophila.littoralis"	17.5507352259496	17.9544594908588	18.2272123959733	"Diptera"	0.678484558815432	0.809138602185251	0.907441895500135	0.246103488498626	0.249681066703941	0.250213709176051	0.167583298702171	0.201944084441867	0.227039627695431	0.0231588422025162	0.0476450018697896	0.0792780799507366	212.009477933135	214.052390631773	217.945788168483	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	64.33333333	27.83333333	9	297
"189"	"lankinen. Tbilisi.Drosophila.littoralis"	11.8804838473554	12.0116706482406	12.2756026649437	"Diptera"	0.687575686006077	0.853940709145718	0.946706121441284	0.247488453698376	0.249999431843048	0.250230149003228	0.171085174051128	0.213366985772682	0.236865830672823	0.0133360819471535	0.0364864771167504	0.0777578792130194	265.050478730622	269.972972872371	271.324316533561	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	41.83333333	44.5	9	356
"190"	"lankinen. Ticino2.Drosophila.littoralis"	12.0288452180778	12.7881974294549	13.4772856926203	"Diptera"	0.507612485275088	0.625916456135468	0.736760783213243	0.24384903374721	0.248563865013226	0.250123828985379	0.125012785841057	0.155401002926893	0.183623211489586	0.0655958753497139	0.0928748131717552	0.12158221716096	242.219804012775	255.767590262002	269.493835922809	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	46.16666667	8.833333333	9	356
"191"	"lankinen. Ticino4.Drosophila.littoralis"	7.91637781576191	18.8853400932213	20.9314484382359	"Diptera"	5.70432547869916e-06	0.00261034301146636	0.0242991319220564	0.0196136987590762	0.0399421314000852	0.0710900661457694	2.38935646602816e-07	9.93366304343021e-05	0.0012063375367568	0.019504492040587	0.0398320132017742	0.0703518132308126	178.310266424099	279.543115116409	353.28405980272	"lankinen"	1986	"18"	"Europe"	"Drosophila"	"littoralis"	"global average"	46.16666667	8.833333333	9	356
"192"	"lehmann.Belchow.Leptinotarsa.decemlineata"	15.1375812346317	16.4825621482463	17.8379200772872	"Coleoptera"	0.287339538254307	0.400587295854574	0.514849592793139	0.201688477410305	0.221432939297421	0.235824703557118	0.0601675255614733	0.0883674728500355	0.11916073413256	0.112305776684586	0.131295314862679	0.154349611197976	174.35838549248	198.041029067393	221.549866176494	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	52.01666667	20.56666667	6	317
"193"	"lehmann.Emmen.Leptinotarsa.decemlineata"	15.1215063977374	16.5139858123177	17.8801305364186	"Coleoptera"	0.112693643122827	0.224253605735792	0.356287981794379	0.232998571835553	0.245580084603274	0.250001929500528	0.0273843719830964	0.0547927684335924	0.0881480391525754	0.157806823446189	0.189322923363645	0.2172226467744	174.322620008598	198.378645968079	222.545436417078	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	52.9	6.85	6	315
"194"	"lehmann.Padua_A.Leptinotarsa.decemlineata"	12.0102347273451	12.8031345038825	13.8774249291807	"Coleoptera"	0.125773452274982	0.249927259594834	0.37289069111616	0.188176507189568	0.213918363380987	0.235334099315047	0.0267968494461355	0.0528710515121926	0.0823988904756548	0.133210041787899	0.15840647966811	0.195336836887679	232.083521016911	251.133859116496	269.450921116543	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	45.8	12.11666667	6	334
"195"	"lehmann.padua_B.Leptinotarsa.decemlineata"	15.0602700918286	16.4323361012013	17.8803729560401	"Coleoptera"	0.116882737910923	0.230433452768848	0.366862130297213	0.244022341429408	0.249522906605189	0.250067701882941	0.0290231038933812	0.0573620579375288	0.0914414947908709	0.157600925308604	0.1915675158099	0.219567152725396	173.883154889604	190.548682998656	207.216738887912	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	45.8	12.11666667	6	334
"196"	"lehmann.petroskoi_E.Leptinotarsa.decemlineata"	12.6095434140249	15.0035072134754	17.4182681714903	"Coleoptera"	0.166669530770118	0.300191485895096	0.463822178848803	0.234734305566044	0.248136363296901	0.250071284033261	0.0410196060751017	0.073901260328905	0.114516928151386	0.132317332791242	0.172022952172594	0.206294611992837	208.245906980437	237.995021634854	266.587911904628	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	61.81666667	34.16666667	6	300
"197"	"lehmann.petroskoi_F.Leptinotarsa.decemlineata"	15.1292757454128	16.5595913176028	17.9340554536022	"Coleoptera"	0.101754077806773	0.20675429683697	0.327434780288863	0.166710928831252	0.197999917213932	0.222972245610096	0.0188047107645558	0.0405368370482533	0.0698852395909383	0.133900067814387	0.154366207035446	0.182877223053075	199.022715204237	216.99278115359	234.862084698124	"lehmann"	2015	"5"	"Europe"	"Leptinotarsa"	"decemlineata"	"accurate"	59.98333333	30.5	6	303
"198"	"lumme.C.Drosophila.littoralis"	12.0389640985193	12.7362716232862	13.4260757180811	"Diptera"	0.33371501364109	0.416589964323283	0.509119969597575	0.189473239115513	0.20918391712976	0.224735909974261	0.0633046434767246	0.0871129592691057	0.114421190552347	0.110277133994389	0.121937398153556	0.126895735561283	238.776149580926	253.964219264786	269.181197040998	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	42.35	44.691667	7	270
"199"	"lumme.Ki.Drosophila.littoralis"	17.6108096381308	17.9356981143601	17.9906180120798	"Diptera"	0.889658738647308	0.930581044022538	0.958878984151683	0.249849544153827	0.250097099289514	0.250214201679919	0.222453410719063	0.232707379548418	0.23987819626971	0.010286436968877	0.0173603818678792	0.0275842097868398	227.011973390657	227.142950037396	229.410740878674	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	69.049167	20.794444	8	311
"200"	"lumme.Ku.Drosophila.littoralis"	14.6981154617787	15.0189023116945	15.2990353898862	"Diptera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	47.37174	27.683056	8	356
"201"	"lumme.O.Drosophila.littoralis"	17.7063256617601	17.9452385971527	17.9913534795964	"Diptera"	0.904760303572935	0.951378958758776	0.978457084728715	0.250166711913186	0.25022997235331	0.250243050223997	0.226393115323876	0.238061019901507	0.244844712402388	0.00539099359303059	0.0121658959672847	0.0238275392063645	216.013281820065	216.353787259255	218.442655231193	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	65.013333	25.4725	8	322
"202"	"lumme.P.Drosophila.littoralis"	16.1018001374712	16.304708710442	16.5082472698818	"Diptera"	0.809755127988156	0.841938167714692	0.867803671761388	0.250063800979145	0.25019563235337	0.250214593450589	0.202519454951135	0.210641607353736	0.217131678311525	0.0330761326499142	0.039545644311412	0.0475646754658011	228.210668530228	230.000116866189	231.879461304328	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	64.416667	27.833056	8	324
"203"	"lumme.R.Drosophila.littoralis"	16.3280500304376	16.5241763226888	16.7194106351065	"Diptera"	0.82922379409526	0.869810312280778	0.904232805205882	0.249218727489484	0.250034948642118	0.250220276947395	0.206926921545493	0.217431942456713	0.226017970924632	0.0239318224225561	0.0325494998221268	0.0426580614364836	230.109046330684	231.660562709497	233.270534474706	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	66.5	25.716667	8	318
"204"	"lumme.T.Drosophila.littoralis"	9.06882501860317	10.7178005503646	11.9940784163751	"Diptera"	0.0264448199221991	0.0571227287155119	0.0979071815459152	0.0517295807374725	0.0774338254724648	0.105339206096185	0.00143628523104535	0.00440357427765414	0.0101490981427288	0.0502499322507035	0.0729098584953365	0.0953828479329299	270.127029720872	300.557854533437	331.342228304584	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	46.10596	8.9385	7	333
"205"	"lumme.Z.Drosophila.littoralis"	12.9053013145018	13.1001704228112	13.4758392731394	"Diptera"	0.846874986714117	0.930945150610547	0.96370903069827	0.249923420668909	0.250174356795941	0.250235307700087	0.211888598048318	0.23285711061712	0.24114615664298	0.00908022937015552	0.0172734882177035	0.0383131737287891	243.020420032694	243.391212312365	252.160381362268	"lumme"	1977	"8"	"Europe"	"Drosophila"	"littoralis"	"global average"	47.37174	8.54226	11	356
"206"	"lushai.C.Rhopalosiphum.padi"	12.3401230104152	12.6232396174226	13.0418146847118	"Hemiptera"	0.38573542725197	0.510180174587793	0.637602015588201	0.214773076335511	0.233267027876515	0.244598546253377	0.0838265858019511	0.118791396558676	0.155079289966649	0.0880436773602399	0.113913590221128	0.13470589669785	254.936053882032	260.530328456181	264.09482648346	"lushai"	1996	"3"	"Europe"	"Rhopalosiphum"	"padi"	"accurate"	53.5	-1.4	11	356
"207"	"lushai.N.Rhopalosiphum.padi"	11.504753088598	11.598763611075	11.9623724365375	"Hemiptera"	0.344408498496683	0.459113241405297	0.568455333537876	0.212092573016457	0.227854343639926	0.239491202562577	0.0759569987537595	0.104244568876287	0.133534772744051	0.101440776106366	0.122143920997395	0.147360395325285	269.220383947516	274.018406520427	275.9869612212	"lushai"	1996	"3"	"Europe"	"Rhopalosiphum"	"padi"	"accurate"	56.5	-3.1	11	356
"208"	"lushai.S.Rhopalosiphum.padi"	11.6536742236958	11.9812110672429	12.0342349799302	"Hemiptera"	0.472791931132371	0.585102229317167	0.70435521298958	0.223241600780131	0.235950431585445	0.244581596671066	0.106010486004165	0.137871444225314	0.171842023875686	0.0721184436442221	0.097812135805896	0.118879035059069	268.884655398539	270.656609555426	276.562519077926	"lushai"	1996	"3"	"Europe"	"Rhopalosiphum"	"padi"	"accurate"	50.4	-3.3	11	356
"209"	"murata. Amami.Asobara.japonica"	13.3254889553471	13.8627417480376	13.9928735524979	"Hymenoptera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	28.4	129.36944	5	356
"210"	"murata. Hirosaki.Asobara.japonica"	11.9857482727008	12.0498559570323	12.7444511299015	"Hymenoptera"	0.0615154011485419	0.114820371302554	0.17804541442034	0.10775959956396	0.132553040400332	0.155396022316	0.00812114371174634	0.0151609482288653	0.0242069572048712	0.0943690708303695	0.117277675947145	0.140478564964725	248.019750069426	265.482711151093	270.08155194337	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	40.603153	140.463789	5	318
"211"	"murata. Iriomote.Asobara.japonica"	10.101913302036	12.2663548672966	14.9150067301637	"Hymenoptera"	2.26124089863266e-06	0.00104984687279919	0.0145334420770715	0.000550148656378834	0.00408977086103722	0.0176705091682216	3.48794400863307e-09	3.52384910807064e-06	0.000241990094453923	0.000549988341676492	0.00408359395921111	0.0174867941853681	178.107539610053	280.198002975611	351.510469359381	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	24.332222	123.787222	5	356
"212"	"murata. Kagoshima.Asobara.japonica"	11.9942678387511	12.0189834840576	12.1489177313625	"Hymenoptera"	0.40541300937571	0.529360972747402	0.643997155195599	0.224472623500462	0.238415317999266	0.245619094609586	0.0919614290037523	0.126123434114566	0.157388582032042	0.0869908785653593	0.111997854086655	0.135114416678422	266.90735359029	270.917839816693	271.044166797306	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	31.596536	130.557117	5	356
"213"	"murata. Matsuyama.Asobara.japonica"	13.092663582167	13.515243224091	13.9167873705258	"Hymenoptera"	0.364008480981295	0.450336820416027	0.532176942388949	0.227922873018946	0.237034038955882	0.243578932208949	0.0845458820561871	0.106730789416617	0.128522945020574	0.112720337569923	0.130100100440406	0.147720055706899	207.041503485592	223.296997455597	239.858104305243	"murata"	2009	"9"	"japan"	"Asobara"	"japonica"	"global average"	33.8	132.765555	5	341
