line-ID	pops_with_Dia	n_dls	genus	species	order	pop	degN	degE	perc	n2	dl2	py	cdl	slope							
47-Akita	4	5	Psacothea	hilaris	coleoptera	Akita	39.72	140.1025	-0.7352763187	20	15	1996	x	n							
47- Ayabe	4	5	Psacothea	hilaris	coleoptera	Ayabe	35.3	135.266667	100.2456972719	20	11	1996	x	x							
47- Ayabe	4	5	Psacothea	hilaris	coleoptera	Ayabe	35.3	135.266667	99.8166347946	20	12	1996	x	x							
47- Ayabe	4	5	Psacothea	hilaris	coleoptera	Ayabe	35.3	135.266667	88.3578223718	20	13	1996	x	x							
47- Ayabe	4	5	Psacothea	hilaris	coleoptera	Ayabe	35.3	135.266667	5.0858124955	20	14	1996	x	x							
47- Ayabe	4	5	Psacothea	hilaris	coleoptera	Ayabe	35.3	135.266667	-0.2450921062	20	15	1996	x	x							
47- Ino	4	5	Psacothea	hilaris	coleoptera	Ino	33.55	133.433333	100.0006051657	20	11	1996	x	x							
47- Ino	4	5	Psacothea	hilaris	coleoptera	Ino	33.55	133.433333	99.8166347946	20	12	1996	x	x							
47- Ino	4	5	Psacothea	hilaris	coleoptera	Ino	33.55	133.433333	95.4660986178	20	13	1996	x	x							
47- Ino	4	5	Psacothea	hilaris	coleoptera	Ino	33.55	133.433333	12.1934835758	20	14	1996	x	x							
47- Ino	4	5	Psacothea	hilaris	coleoptera	Ino	33.55	133.433333	9.5591973082	20	15	1996	x	x							
47- Naze	4	5	Psacothea	hilaris	coleoptera	Naze	28.377247	129.493742	100.0006051657	20	11	1996	x	x							
47- Naze	4	5	Psacothea	hilaris	coleoptera	Naze	28.377247	129.493742	84.3758321028	20	12	1996	x	x							
47- Naze	4	5	Psacothea	hilaris	coleoptera	Naze	28.377247	129.493742	42.2805064027	20	13	1996	x	x							
47- Naze	4	5	Psacothea	hilaris	coleoptera	Naze	28.377247	129.493742	5.0858124955	20	14	1996	x	x							
47- Naze	4	5	Psacothea	hilaris	coleoptera	Naze	28.377247	129.493742	4.1671709714	20	15	1996	x	x							
48- UNDERCIV	9	9	Aedes	triseratius	diptera	UNDERCIV	46.154722	-89.385278	99.0994449037	90	13	1983	x	x							
48- UNDERCIV	9	9	Aedes	triseratius	diptera	UNDERCIV	46.154722	-89.385278	99.6072989252	90	14	1983	x	x							
48- UNDERCIV	9	9	Aedes	triseratius	diptera	UNDERCIV	46.154722	-89.385278	99.6486358805	90	15	1983	x	x							
48- UNDERCIV	9	9	Aedes	triseratius	diptera	UNDERCIV	46.154722	-89.385278	50.3927010748	90	16	1983	x	x							
48- UNDERCIV	9	9	Aedes	triseratius	diptera	UNDERCIV	46.154722	-89.385278	11.4621471596	90	17	1983	x	x							
48- UNDERCIV	9	9	Aedes	triseratius	diptera	UNDERCIV	46.154722	-89.385278	9.1590882249	90	18	1983	x	x							
48- UNDERCIV	9	9	Aedes	triseratius	diptera	UNDERCIV	46.154722	-89.385278	8.7250501949	90	19	1983	x	x							
48- UNDERCIV	9	9	Aedes	triseratius	diptera	UNDERCIV	46.154722	-89.385278	17.213889217	90	20	1983	x	x							
48- UNDERCIV	9	9	Aedes	triseratius	diptera	UNDERCIV	46.154722	-89.385278	28.6406047006	90	24	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	99.5689146097	90	13	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	99.6072989252	90	14	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	88.8478800047	90	15	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	16.5879296091	90	16	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	5.3619936223	90	17	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	6.3393173497	90	18	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	5.4387622535	90	19	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	19.5612377465	90	20	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	25.7440651943	90	22	1983	x	x							
48- ORONOIII	9	10	Aedes	triseratius	diptera	ORONOIII	44.883	-68.672	15.9619700012	90	24	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	99.4508090233	90	10	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	99.4891933388	90	11	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	99.5305302941	90	12	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	97.691035786	90	13	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	75.1948742176	90	14	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	35.3106176922	90	14.5	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	9.5045470651	90	15	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	9.0764143144	90	16	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	16.1568442187	90	17	1983	x	x							
48- KRAMERI	9	10	Aedes	triseratius	diptera	KRAMERI	41.613333	-86.2475	13.6146214716	90	24	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	99.5348837209	90	5	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	100	90	10	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	99.5348837209	90	11	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	99.5348837209	90	12	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	99.5348837209	90	13	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	86.976744186	90	14	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	6.0465116279	90	15	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	0.9302325581	90	16	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	0.9302325581	90	17	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	0.9302325581	90	18	1983	x	x							
48- BURDETTE	9	11	Aedes	triseratius	diptera	BURDETTE	41.613333	-86.2475	2.3255813953	90	24	1983	x	x							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	93.488372093	90	10	1983	x	n							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	94.4186046512	90	11	1983	x	n							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	49.3023255814	90	12	1983	x	n							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	0.9302325581	90	13	1983	x	n							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	2.3255813953	90	14	1983	x	n							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	6.0465116279	90	15	1983	x	n							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	1.3953488372	90	16	1983	x	n							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	0.9302325581	90	17	1983	x	n							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	0.9302325581	90	18	1983	x	n							
48- TOPSY	9	10	Aedes	triseratius	diptera	TOPSY	30.280278	-93.360833	2.3255813953	90	24	1983	x	n							
48- WALTON	9	9	Aedes	triseratius	diptera	WALTON	41.613333	-86.2475	77.6923076923	90	10	1983	x	n							
48- WALTON	9	9	Aedes	triseratius	diptera	WALTON	41.613333	-86.2475	76.9230769231	90	11	1983	x	n							
48- WALTON	9	9	Aedes	triseratius	diptera	WALTON	41.613333	-86.2475	40.7692307692	90	12	1983	x	n							
48- WALTON	9	9	Aedes	triseratius	diptera	WALTON	41.613333	-86.2475	5.3846153846	90	13	1983	x	n							
48- WALTON	9	9	Aedes	triseratius	diptera	WALTON	41.613333	-86.2475	7.6923076923	90	14	1983	x	n							
48- WALTON	9	9	Aedes	triseratius	diptera	WALTON	41.613333	-86.2475	3.8461538462	90	15	1983	x	n							
48- WALTON	9	9	Aedes	triseratius	diptera	WALTON	41.613333	-86.2475	3.0769230769	90	16	1983	x	n							
48- WALTON	9	9	Aedes	triseratius	diptera	WALTON	41.613333	-86.2475	7.6923076923	90	17	1983	x	n							
48- WALTON	9	9	Aedes	triseratius	diptera	WALTON	41.613333	-86.2475	11.5384615385	90	24	1983	x	n							
48- Alabama	9	9	Aedes	triseratius	diptera	Alabama	32.791667	-86.830833	29.2307692308	90	10	1983	x	n							
48- Alabama	9	9	Aedes	triseratius	diptera	Alabama	32.791667	-86.830833	26.9230769231	90	11	1983	x	n							
48- Alabama	9	9	Aedes	triseratius	diptera	Alabama	32.791667	-86.830833	36.1538461538	90	12	1983	x	n							
48- Alabama	9	9	Aedes	triseratius	diptera	Alabama	32.791667	-86.830833	8.4615384615	90	13	1983	x	n							
48- Alabama	9	9	Aedes	triseratius	diptera	Alabama	32.791667	-86.830833	2.3076923077	90	14	1983	x	n							
48- Alabama	9	9	Aedes	triseratius	diptera	Alabama	32.791667	-86.830833	6.1538461538	90	15	1983	x	n							
48- Alabama	9	9	Aedes	triseratius	diptera	Alabama	32.791667	-86.830833	6.9230769231	90	16	1983	x	n							
48- Alabama	9	9	Aedes	triseratius	diptera	Alabama	32.791667	-86.830833	3.0769230769	90	17	1983	x	n							
48- Alabama	9	9	Aedes	triseratius	diptera	Alabama	32.791667	-86.830833	3.0769230769	90	24	1983	x	n							
49- KA	5	6	Tetranychus	urticae	Trombidiformes	KA	34.516667	135.85	99.3857493857	40	9	1991	x	n							
49- KA	5	6	Tetranychus	urticae	Trombidiformes	KA	34.516667	135.85	96.2160131582	40	10	1991	x	n							
49- KA	5	6	Tetranychus	urticae	Trombidiformes	KA	34.516667	135.85	96.9779159862	40	11	1991	x	n							
49- KA	5	6	Tetranychus	urticae	Trombidiformes	KA	34.516667	135.85	49.0907350411	40	12	1991	x	n							
49- KA	5	6	Tetranychus	urticae	Trombidiformes	KA	34.516667	135.85	1.1912255714	40	12.5	1991	x	n							
49- KA	5	6	Tetranychus	urticae	Trombidiformes	KA	34.516667	135.85	-0.024512008	40	13	1991	x	n							
49- F	5	6	Tetranychus	urticae	Trombidiformes	F	34.596667	135.8375	97.6658476658	40	9	1991	x	x							
49- F	5	6	Tetranychus	urticae	Trombidiformes	F	34.596667	135.8375	97.076254101	40	10	1991	x	x							
49- F	5	6	Tetranychus	urticae	Trombidiformes	F	34.596667	135.8375	95.7489796333	40	11	1991	x	x							
49- F	5	6	Tetranychus	urticae	Trombidiformes	F	34.596667	135.8375	59.0413049091	40	12	1991	x	x							
49- F	5	6	Tetranychus	urticae	Trombidiformes	F	34.596667	135.8375	62.6287605626	40	13	1991	x	x							
49- F	5	6	Tetranychus	urticae	Trombidiformes	F	34.596667	135.8375	0.2452651213	40	14	1991	x	x							
49- A	5	7	Tetranychus	urticae	Trombidiformes	A	34.516667	135.85	80.0979900153	40	9	1991	x	x							
49- A	5	7	Tetranychus	urticae	Trombidiformes	A	34.516667	135.85	86.2651532073	40	10	1991	x	x							
49- A	5	7	Tetranychus	urticae	Trombidiformes	A	34.516667	135.85	89.8526088609	40	11	1991	x	x							
49- A	5	7	Tetranychus	urticae	Trombidiformes	A	34.516667	135.85	92.0884230802	40	12	1991	x	x							
49- A	5	7	Tetranychus	urticae	Trombidiformes	A	34.516667	135.85	70.1101444903	40	12.5	1991	x	x							
49- A	5	7	Tetranychus	urticae	Trombidiformes	A	34.516667	135.85	36.4613943126	40	13	1991	x	x							
49- A	5	7	Tetranychus	urticae	Trombidiformes	A	34.516667	135.85	0.1102315152	40	13.5	1991	x	x							
49- KY	5	6	Tetranychus	urticae	Trombidiformes	KY	35.011667	135.768333	97.17401205	40	9	1991	x	x							
49- KY	5	6	Tetranychus	urticae	Trombidiformes	KY	35.011667	135.768333	75.2084971093	40	10	1991	x	x							
49- KY	5	6	Tetranychus	urticae	Trombidiformes	KY	35.011667	135.768333	65.6509896179	40	11	1991	x	x							
49- KY	5	6	Tetranychus	urticae	Trombidiformes	KY	35.011667	135.768333	-0.0494591404	40	12	1991	x	x							
49- KY	5	6	Tetranychus	urticae	Trombidiformes	KY	35.011667	135.768333	-0.1476522138	40	13	1991	x	x							
49- KY	5	6	Tetranychus	urticae	Trombidiformes	KY	35.011667	135.768333	0.3684053271	40	14	1991	x	x							
49- O	5	6	Tetranychus	urticae	Trombidiformes	O	34.516667	135.85	36.3632012392	40	9	1991	x	n							
49- O	5	6	Tetranychus	urticae	Trombidiformes	O	34.516667	135.85	-0.8357289349	40	10	1991	x	n							
49- O	5	6	Tetranychus	urticae	Trombidiformes	O	34.516667	135.85	1.7687806944	40	11	1991	x	n							
49- O	5	6	Tetranychus	urticae	Trombidiformes	O	34.516667	135.85	-0.0496041818	40	12	1991	x	n							
49- O	5	6	Tetranychus	urticae	Trombidiformes	O	34.516667	135.85	0.2211882377	40	13	1991	x	n							
49- O	5	6	Tetranychus	urticae	Trombidiformes	O	34.516667	135.85	0.3684053271	40	14	1991	x	n							
50-Naze	4	4	Papilio	memnon	lepidoptera	Naze	28.377247	129.493742	77.4193548387	12	11	1998	x	n							
50-Naze	4	4	Papilio	memnon	lepidoptera	Naze	28.377247	129.493742	73.1182795699	12	12	1998	x	n							
50-Naze	4	4	Papilio	memnon	lepidoptera	Naze	28.377247	129.493742	0	12	13	1998	x	n							
50-Naze	4	4	Papilio	memnon	lepidoptera	Naze	28.377247	129.493742	-1.0752688172	12	14	1998	x	n							
50- Kagoshima	4	4	Papilio	memnon	lepidoptera	Kagoshima	31.596536	130.557117	98.3870967742	12	11	1998	x	n							
50- Kagoshima	4	4	Papilio	memnon	lepidoptera	Kagoshima	31.596536	130.557117	93.8172043011	12	12	1998	x	n							
50- Kagoshima	4	4	Papilio	memnon	lepidoptera	Kagoshima	31.596536	130.557117	51.8817204301	12	13	1998	x	n							
50- Kagoshima	4	4	Papilio	memnon	lepidoptera	Kagoshima	31.596536	130.557117	2.688172043	12	14	1998	x	n							
50- Wakayama	4	4	Papilio	memnon	lepidoptera	Wakayama	34.230519	135.170811	101.6129032258	12	11	1998	x	n							
50- Wakayama	4	4	Papilio	memnon	lepidoptera	Wakayama	34.230519	135.170811	100.2688172043	12	12	1998	x	n							
50- Wakayama	4	4	Papilio	memnon	lepidoptera	Wakayama	34.230519	135.170811	45.6989247312	12	13	1998	x	n							
50- Wakayama	4	4	Papilio	memnon	lepidoptera	Wakayama	34.230519	135.170811	0.2688172043	12	14	1998	x	n							
50- Mino	4	4	Papilio	memnon	lepidoptera	Mino	34.826933	135.470461	100	12	11	1998	x	n							
50- Mino	4	4	Papilio	memnon	lepidoptera	Mino	34.826933	135.470461	95.6989247312	12	12	1998	x	n							
50- Mino	4	4	Papilio	memnon	lepidoptera	Mino	34.826933	135.470461	53.7634408602	12	13	1998	x	n							
50- Mino	4	4	Papilio	memnon	lepidoptera	Mino	34.826933	135.470461	-0.5376344086	12	14	1998	x	n							
51-1	32	5	Tetranychus	pueraricola	Trombidiformes	1	39.9666666667	140.9333333333	100	240	10	2006	x	n							
51-1	32	5	Tetranychus	pueraricola	Trombidiformes	1	39.9666666667	140.9333333333	100	240	11	2006	x	n							
51-1	32	5	Tetranychus	pueraricola	Trombidiformes	1	39.9666666667	140.9333333333	100	240	11.5	2006	x	n							
51-1	32	5	Tetranychus	pueraricola	Trombidiformes	1	39.9666666667	140.9333333333	100	240	12	2006	x	n							
51-1	32	5	Tetranychus	pueraricola	Trombidiformes	1	39.9666666667	140.9333333333	33.3333333333	240	13	2006	x	n							
51-2	32	5	Tetranychus	pueraricola	Trombidiformes	2	38.9666666667	141.1833333333	100	240	10	2006	x	n							
51-2	32	5	Tetranychus	pueraricola	Trombidiformes	2	38.9666666667	141.1833333333	100	240	11	2006	x	n							
51-2	32	5	Tetranychus	pueraricola	Trombidiformes	2	38.9666666667	141.1833333333	100	240	11.5	2006	x	n							
51-2	32	5	Tetranychus	pueraricola	Trombidiformes	2	38.9666666667	141.1833333333	96.6666666667	240	12	2006	x	n							
51-2	32	5	Tetranychus	pueraricola	Trombidiformes	2	38.9666666667	141.1833333333	0	240	13	2006	x	n							
51-3	32	5	Tetranychus	pueraricola	Trombidiformes	3	39.75	140.6833333333	100	240	10	2006	x	n							
51-3	32	5	Tetranychus	pueraricola	Trombidiformes	3	39.75	140.6833333333	100	240	11	2006	x	n							
51-3	32	5	Tetranychus	pueraricola	Trombidiformes	3	39.75	140.6833333333	100	240	11.5	2006	x	n							
51-3	32	5	Tetranychus	pueraricola	Trombidiformes	3	39.75	140.6833333333	75	240	12	2006	x	n							
51-3	32	5	Tetranychus	pueraricola	Trombidiformes	3	39.75	140.6833333333	0	240	13	2006	x	n							
51-4	32	5	Tetranychus	pueraricola	Trombidiformes	4	38.7166666667	139.8166666667	100	240	10	2006	x	n							
51-4	32	5	Tetranychus	pueraricola	Trombidiformes	4	38.7166666667	139.8166666667	100	240	11	2006	x	n							
51-4	32	5	Tetranychus	pueraricola	Trombidiformes	4	38.7166666667	139.8166666667	100	240	11.5	2006	x	n							
51-4	32	5	Tetranychus	pueraricola	Trombidiformes	4	38.7166666667	139.8166666667	100	240	12	2006	x	n							
51-4	32	5	Tetranychus	pueraricola	Trombidiformes	4	38.7166666667	139.8166666667	0	240	13	2006	x	n							
51-5	32	5	Tetranychus	pueraricola	Trombidiformes	5	36.4	139.3166666667	100	240	10	2006	x	x							
51-5	32	5	Tetranychus	pueraricola	Trombidiformes	5	36.4	139.3166666667	100	240	11	2006	x	x							
51-5	32	5	Tetranychus	pueraricola	Trombidiformes	5	36.4	139.3166666667	96.6666666667	240	11.5	2006	x	x							
51-5	32	5	Tetranychus	pueraricola	Trombidiformes	5	36.4	139.3166666667	16.6666666667	240	12	2006	x	x							
51-5	32	5	Tetranychus	pueraricola	Trombidiformes	5	36.4	139.3166666667	0	240	13	2006	x	x							
51-6	32	5	Tetranychus	pueraricola	Trombidiformes	6	36.25	139.6333333333	100	240	10	2006	x	n							
51-6	32	5	Tetranychus	pueraricola	Trombidiformes	6	36.25	139.6333333333	100	240	11	2006	x	n							
51-6	32	5	Tetranychus	pueraricola	Trombidiformes	6	36.25	139.6333333333	100	240	11.5	2006	x	n							
51-6	32	5	Tetranychus	pueraricola	Trombidiformes	6	36.25	139.6333333333	20	240	12	2006	x	n							
51-6	32	5	Tetranychus	pueraricola	Trombidiformes	6	36.25	139.6333333333	0	240	13	2006	x	n							
51-7	32	5	Tetranychus	pueraricola	Trombidiformes	7	36.5333333333	140.5666666667	100	240	10	2006	x	x							
51-7	32	5	Tetranychus	pueraricola	Trombidiformes	7	36.5333333333	140.5666666667	100	240	11	2006	x	x							
51-7	32	5	Tetranychus	pueraricola	Trombidiformes	7	36.5333333333	140.5666666667	91.6666666667	240	11.5	2006	x	x							
51-7	32	5	Tetranychus	pueraricola	Trombidiformes	7	36.5333333333	140.5666666667	11.6666666667	240	12	2006	x	x							
51-7	32	5	Tetranychus	pueraricola	Trombidiformes	7	36.5333333333	140.5666666667	0	240	13	2006	x	x							
51-8	32	5	Tetranychus	pueraricola	Trombidiformes	8	36.25	137.9833333333	100	240	10	2006	x	n							
51-8	32	5	Tetranychus	pueraricola	Trombidiformes	8	36.25	137.9833333333	100	240	11	2006	x	n							
51-8	32	5	Tetranychus	pueraricola	Trombidiformes	8	36.25	137.9833333333	100	240	11.5	2006	x	n							
51-8	32	5	Tetranychus	pueraricola	Trombidiformes	8	36.25	137.9833333333	83.3333333333	240	12	2006	x	n							
51-8	32	5	Tetranychus	pueraricola	Trombidiformes	8	36.25	137.9833333333	0	240	13	2006	x	n							
51-9	32	5	Tetranychus	pueraricola	Trombidiformes	9	36.7166666667	137.25	100	240	10	2006	x	n							
51-9	32	5	Tetranychus	pueraricola	Trombidiformes	9	36.7166666667	137.25	100	240	11	2006	x	n							
51-9	32	5	Tetranychus	pueraricola	Trombidiformes	9	36.7166666667	137.25	100	240	11.5	2006	x	n							
51-9	32	5	Tetranychus	pueraricola	Trombidiformes	9	36.7166666667	137.25	16.6666666667	240	12	2006	x	n							
51-9	32	5	Tetranychus	pueraricola	Trombidiformes	9	36.7166666667	137.25	0	240	13	2006	x	n							
51-10	32	5	Tetranychus	pueraricola	Trombidiformes	10	34.8333333333	138.1666666667	100	240	10	2006	x	x							
51-10	32	5	Tetranychus	pueraricola	Trombidiformes	10	34.8333333333	138.1666666667	100	240	11	2006	x	x							
51-10	32	5	Tetranychus	pueraricola	Trombidiformes	10	34.8333333333	138.1666666667	75	240	11.5	2006	x	x							
51-10	32	5	Tetranychus	pueraricola	Trombidiformes	10	34.8333333333	138.1666666667	5	240	12	2006	x	x							
51-10	32	5	Tetranychus	pueraricola	Trombidiformes	10	34.8333333333	138.1666666667	0	240	13	2006	x	x							
51-11	32	5	Tetranychus	pueraricola	Trombidiformes	11	34.6	135.7333333333	100	240	10	2006	x	n							
51-11	32	5	Tetranychus	pueraricola	Trombidiformes	11	34.6	135.7333333333	8.3333333333	240	11	2006	x	n							
51-11	32	5	Tetranychus	pueraricola	Trombidiformes	11	34.6	135.7333333333	0	240	11.5	2006	x	n							
51-11	32	5	Tetranychus	pueraricola	Trombidiformes	11	34.6	135.7333333333	0	240	12	2006	x	n							
51-11	32	5	Tetranychus	pueraricola	Trombidiformes	11	34.6	135.7333333333	0	240	13	2006	x	n							
51-12	32	5	Tetranychus	pueraricola	Trombidiformes	12	34.6166666667	135.7	100	240	10	2006	x	n							
51-12	32	5	Tetranychus	pueraricola	Trombidiformes	12	34.6166666667	135.7	100	240	11	2006	x	n							
51-12	32	5	Tetranychus	pueraricola	Trombidiformes	12	34.6166666667	135.7	41.6666666667	240	11.5	2006	x	n							
51-12	32	5	Tetranychus	pueraricola	Trombidiformes	12	34.6166666667	135.7	0	240	12	2006	x	n							
51-12	32	5	Tetranychus	pueraricola	Trombidiformes	12	34.6166666667	135.7	0	240	13	2006	x	n							
51-13	32	5	Tetranychus	pueraricola	Trombidiformes	13	34.65	133.9166666667	100	240	10	2006	x	n							
51-13	32	5	Tetranychus	pueraricola	Trombidiformes	13	34.65	133.9166666667	100	240	11	2006	x	n							
51-13	32	5	Tetranychus	pueraricola	Trombidiformes	13	34.65	133.9166666667	20	240	11.5	2006	x	n							
51-13	32	5	Tetranychus	pueraricola	Trombidiformes	13	34.65	133.9166666667	0	240	12	2006	x	n							
51-13	32	5	Tetranychus	pueraricola	Trombidiformes	13	34.65	133.9166666667	0	240	13	2006	x	n							
51-14	32	5	Tetranychus	pueraricola	Trombidiformes	14	34.5166666667	133.5166666667	100	240	10	2006	x	n							
51-14	32	5	Tetranychus	pueraricola	Trombidiformes	14	34.5166666667	133.5166666667	100	240	11	2006	x	n							
51-14	32	5	Tetranychus	pueraricola	Trombidiformes	14	34.5166666667	133.5166666667	98.3333333333	240	11.5	2006	x	n							
51-14	32	5	Tetranychus	pueraricola	Trombidiformes	14	34.5166666667	133.5166666667	0	240	12	2006	x	n							
51-14	32	5	Tetranychus	pueraricola	Trombidiformes	14	34.5166666667	133.5166666667	0	240	13	2006	x	n							
51-15	32	5	Tetranychus	pueraricola	Trombidiformes	15	34.4	133.2	100	240	10	2006	x	x							
51-15	32	5	Tetranychus	pueraricola	Trombidiformes	15	34.4	133.2	100	240	11	2006	x	x							
51-15	32	5	Tetranychus	pueraricola	Trombidiformes	15	34.4	133.2	98.3333333333	240	11.5	2006	x	x							
51-15	32	5	Tetranychus	pueraricola	Trombidiformes	15	34.4	133.2	20	240	12	2006	x	x							
51-15	32	5	Tetranychus	pueraricola	Trombidiformes	15	34.4	133.2	0	240	13	2006	x	x							
51-16	32	5	Tetranychus	pueraricola	Trombidiformes	16	34.4166666667	132.7333333333	100	240	10	2006	x	x							
51-16	32	5	Tetranychus	pueraricola	Trombidiformes	16	34.4166666667	132.7333333333	88.3333333333	240	11	2006	x	x							
51-16	32	5	Tetranychus	pueraricola	Trombidiformes	16	34.4166666667	132.7333333333	5	240	11.5	2006	x	x							
