"popid"	"lower_b"	"med_b"	"upper_b"	"order"	"lower_w"	"med_w"	"upper_w"	"order.x"	"order.y"	"lower_e"	"med_e"	"upper_e"	"ID"	"PY"	"pops_left_drc"	"region"	"genus"	"spec"	"nmethod"	"degN"	"degE"	"n_pp"
"379"	"tyukmaeva. Pudasjarvi4.Drosophila.montana"	0.190011836610317	0.20596347697775	0.216820707614828	"Diptera"	0.0333776957526862	0.0441036177578297	0.0596901112205585	"Diptera"	"Diptera"	16.5628735898958	16.7753893560029	16.9866154429428	"tyukmaeva"	2011	"6"	"Europe"	"Drosophila"	"montana"	"global average"	65.35	26.98333333	6
"380"	"ujiye. Amagi.Phyllonorycter.ringoniella"	0.18049957949432	0.208226672704675	0.228616061906999	"Lepidoptera"	0.0215733393029283	0.0412326230170905	0.0674378130572151	"Lepidoptera"	"Lepidoptera"	12.4213402001849	12.588073306383	12.978909489564	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	33.423411	130.665569	4
"381"	"ujiye. Asahikawa.Phyllonorycter.ringoniella"	0.226790111906297	0.241759305337974	0.248059107944327	"Lepidoptera"	0.00218807966502266	0.00846781145037092	0.0232011233466929	"Lepidoptera"	"Lepidoptera"	13.9944412547148	14.0093543447678	14.0720104574353	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	43.770819	142.364969	4
"382"	"ujiye. Hammamatsu.Phyllonorycter.ringoniella"	0.187596585097783	0.214813361176732	0.231758500816142	"Lepidoptera"	0.0184728929306838	0.0350710707949897	0.0605660244766704	"Lepidoptera"	"Lepidoptera"	12.4526871093736	12.6020761723285	12.9028062542646	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	34.710892	137.726086	4
"383"	"ujiye. Nimi.Phyllonorycter.ringoniella"	0.208270041249923	0.226768047985421	0.238684390254127	"Lepidoptera"	0.0114977152235344	0.0232248434301308	0.0416673647072417	"Lepidoptera"	"Lepidoptera"	12.9939301784155	13.0118545361463	13.0821893204127	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	34.97388	133.47305	4
"384"	"ujiye. Suzaka.Phyllonorycter.ringoniella"	0.136519283225269	0.161112055821658	0.184539189849688	"Lepidoptera"	0.0615674985410502	0.0812999663902121	0.101937587706858	"Lepidoptera"	"Lepidoptera"	13.0038489904364	13.0343212359283	13.1745634022567	"ujiye"	1985	"5"	"japan"	"Phyllonorycter"	"ringoniella"	NA	36.647778	138.309722	4
"385"	"urbanski.AIZ.Aedes.albopictus"	0.200003438147319	0.208472516063647	0.215238719248401	"Diptera"	0.034800364426282	0.0414371545764374	0.0497013981047843	"Diptera"	"Diptera"	13.6739088640075	13.7149535080496	13.75581667977	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	37.46666667	139.9333333	12
"386"	"urbanski.BER.Aedes.albopictus"	0.202811990597689	0.211593321554558	0.219000164607096	"Diptera"	0.0311923862355009	0.0385641583535754	0.0473198360427386	"Diptera"	"Diptera"	13.3389450885752	13.3799633809248	13.419833365105	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	39.76666667	-74.98333333	12
"387"	"urbanski.BRU.Aedes.albopictus"	0.175544332004783	0.184838059482323	0.19342720806646	"Diptera"	0.0555189708953492	0.063554785499073	0.0719937060229132	"Diptera"	"Diptera"	12.7556937805331	12.7854420346726	12.8147785183741	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	31.11666667	-81.46666667	12
"388"	"urbanski.FAY.Aedes.albopictus"	0.17743891739997	0.187004884288717	0.196362528976041	"Diptera"	0.0522974372594105	0.0610237454185092	0.0699410051649147	"Diptera"	"Diptera"	13.0994064960227	13.1312205084636	13.1638532231758	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	35.01666667	-78.08333333	12
"389"	"urbanski.HIR.Aedes.albopictus"	0.227613303721352	0.232614299100828	0.235428622088385	"Diptera"	0.0148066599174874	0.0176051192127527	0.0225358343509867	"Diptera"	"Diptera"	13.0044466248082	13.036898333335	13.0692263351257	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	34.38333333	132.4666667	12
"390"	"urbanski.JACK.Aedes.albopictus"	0.0631166583952542	0.072666149747999	0.0829000661115186	"Diptera"	0.136784487399949	0.14159618023635	0.146016331039015	"Diptera"	"Diptera"	12.6310166827506	12.6806045677056	12.725966898256	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	30.31666667	-81.78333333	12
"391"	"urbanski.KAG.Aedes.albopictus"	0.173076533242846	0.184952422728001	0.195055444242127	"Diptera"	0.0548625727009383	0.0647661050251109	0.0760703980069573	"Diptera"	"Diptera"	13.1845622343099	13.2221558833192	13.2647206318208	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	31.55	130.55	12
"392"	"urbanski.KHO.Aedes.albopictus"	0.118891542004294	0.127921433966763	0.136847222823701	"Diptera"	0.108769713048392	0.117363887415581	0.126069426208085	"Diptera"	"Diptera"	13.3967683724925	13.4281084092335	13.4608301944127	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	37.36666667	140.3666667	12
"393"	"urbanski.MAN.Aedes.albopictus"	0.182370874018851	0.194268960585813	0.205040313448366	"Diptera"	0.0440085473703027	0.0536593595482289	0.063933596227225	"Diptera"	"Diptera"	13.3623177512829	13.4131998005656	13.4623856683565	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	38.61666667	-77.41666667	12
"394"	"urbanski.MEL.Aedes.albopictus"	0.0022147852055611	0.00366338158161632	0.00583803005096833	"Diptera"	0.0524877048959527	0.0634306830081851	0.0749910007433242	"Diptera"	"Diptera"	12.20401073649	12.4505294514668	12.695865105264	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	27.56666667	-80.36666667	12
"395"	"urbanski.NEW.Aedes.albopictus"	0.227682871513768	0.232595650860267	0.235080130385962	"Diptera"	0.0151507967449244	0.0176312087542385	0.0225365287812361	"Diptera"	"Diptera"	13.8851614501646	13.9170009519151	13.9482983380119	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	40.71666667	-74.06666667	12
"396"	"urbanski.NVA.Aedes.albopictus"	0.17577211501508	0.185114227112171	0.193559145781116	"Diptera"	0.0551259763232394	0.0631681490025827	0.0721641656461214	"Diptera"	"Diptera"	13.0719911014668	13.1092747679148	13.1474300589468	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	36.35	-78.36666667	12
"397"	"urbanski.OAK.Aedes.albopictus"	0.0492248920969782	0.0610656281653233	0.0746080769586309	"Diptera"	0.138901755019823	0.144294288426726	0.149245833618527	"Diptera"	"Diptera"	12.2710895146658	12.3667025415177	12.4913149503644	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	28.85	-80.85	12
"398"	"urbanski.OKI.Aedes.albopictus"	0.00859254324306564	0.0107946521981978	0.0133245706697541	"Diptera"	0.101709365657723	0.108174769752466	0.114756957444864	"Diptera"	"Diptera"	12.8303666841961	12.9506064372364	12.984100585078	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	26.21666667	127.9166667	12
"399"	"urbanski.SAK.Aedes.albopictus"	0.217336699897892	0.22504065920785	0.230919995402174	"Diptera"	0.0192834523466	0.0250847735984715	0.0325719637404729	"Diptera"	"Diptera"	13.6298566910342	13.6625127324511	13.6928701708394	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	38.91666667	139.0083333	12
"400"	"urbanski.SHI.Aedes.albopictus"	0.168786520767477	0.180158711828181	0.190836844878202	"Diptera"	0.0584130308779569	0.0684830973218128	0.078852347724263	"Diptera"	"Diptera"	13.0635281435543	13.1164066788876	13.1709101014466	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	34.01666667	130.9333333	12
"401"	"urbanski.TAN.Aedes.albopictus"	0.193612132311484	0.205151186946909	0.214038001482982	"Diptera"	0.0361369367819733	0.04494116594978	0.0561860718095862	"Diptera"	"Diptera"	12.5907036635326	12.6365811607148	12.682460892598	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	30.71666667	130.9666667	12
"402"	"urbanski.TOK.Aedes.albopictus"	0.155292549126838	0.168755177073117	0.184659929308068	"Diptera"	0.0651224978423394	0.0810633850953683	0.0944425570876262	"Diptera"	"Diptera"	13.2660571732017	13.2961929445194	13.3287627394746	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	35.63333333	139.6333333	12
"403"	"urbanski.UTS.Aedes.albopictus"	0.198190775049669	0.205122793838869	0.211358160319623	"Diptera"	0.0388408360006838	0.045065641930596	0.0519671053409868	"Diptera"	"Diptera"	13.5311756481658	13.5547144441343	13.5779961741965	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	36.53333333	139.8666667	12
"404"	"urbanski.WAV.Aedes.albopictus"	0.180893256995464	0.195249394621978	0.207174445810179	"Diptera"	0.0424423410627561	0.054099128085917	0.0683690518358289	"Diptera"	"Diptera"	13.3913697868596	13.4386494278119	13.4861409813127	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	37.03333333	-77.11666667	12
"405"	"urbanski.ZIO.Aedes.albopictus"	0.189624580680252	0.199434548603487	0.208338397838481	"Diptera"	0.0414031273887821	0.0498650424470439	0.0591013897606775	"Diptera"	"Diptera"	13.0185568970157	13.0575947947167	13.0980826862011	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	33.75	-80.03333333	12
"406"	"vaznunes. a.Tetranychus.urticae"	0.215577636994259	0.225613144777911	0.232764936621868	"Trombidiformes"	0.0174053217018488	0.0245103244954183	0.034564021114857	"Trombidiformes"	"Trombidiformes"	16.7439793081535	16.7752251292676	16.8068548745463	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	59.933333	30.266667	9
"407"	"vaznunes. b.Tetranychus.urticae"	0.193948454847313	0.203170923534268	0.211956022279616	"Trombidiformes"	0.037177623746529	0.0452414839666622	0.0535024712781241	"Trombidiformes"	"Trombidiformes"	13.7058378762607	13.7575415622746	13.811121302326	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	52.23333	21.016667	9
"408"	"vaznunes. c.Tetranychus.urticae"	0.234247496752812	0.242070339227967	0.245231465747618	"Trombidiformes"	0.00501368336931813	0.00816220782587713	0.0158714700840448	"Trombidiformes"	"Trombidiformes"	13.9679329263862	13.9912117764319	14.0149400081877	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	51.866667	4.166667	9
"409"	"vaznunes. d.Tetranychus.urticae"	0.216661774402529	0.229651097223188	0.237737849778036	"Trombidiformes"	0.0124766364961237	0.0204398695117484	0.0330090674910899	"Trombidiformes"	"Trombidiformes"	13.2380557579584	13.2814150570387	13.3266164902536	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	51.103333	2.654722	7
"410"	"vaznunes. e.Tetranychus.urticae"	0.229173674242301	0.23616837245846	0.24118581679938	"Trombidiformes"	0.00903394290977021	0.0140105280375782	0.0209605747502229	"Trombidiformes"	"Trombidiformes"	15.4703742169365	15.5017964434986	15.5235017432608	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	46.749995	10.066666	7
"411"	"vaznunes. f.Tetranychus.urticae"	0.223147386180032	0.23090305992132	0.236613781151367	"Trombidiformes"	0.0135592589010893	0.0191598031341814	0.0266441753218061	"Trombidiformes"	"Trombidiformes"	15.1649720492868	15.2038914204226	15.2454279340702	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	46.749995	10.066666	7
"412"	"vaznunes. g.Tetranychus.urticae"	0.231900144268421	0.237762995912909	0.241537600146426	"Trombidiformes"	0.00870337057038238	0.0124596094815565	0.0183063633666292	"Trombidiformes"	"Trombidiformes"	12.5438658448812	12.5927235205763	12.6328667427891	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	45.408056	11.872222	8
"413"	"vaznunes. h.Tetranychus.urticae"	0.237332400766404	0.240416993811631	0.242043166230302	"Trombidiformes"	0.00819883864442084	0.00982312266879832	0.01290058255948	"Trombidiformes"	"Trombidiformes"	14.7017998840208	14.7473508990246	14.7919340442596	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	44.885	6.356111	9
"414"	"vaznunes. i.Tetranychus.urticae"	0.121087827949453	0.132771269050084	0.144036009650206	"Trombidiformes"	0.0936790869088413	0.10207929203128	0.11060392725465	"Trombidiformes"	"Trombidiformes"	10.9935313858792	11.0103928496292	11.0574633921081	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	40.647222	22.963889	8
"415"	"vaznunes. j.Tetranychus.urticae"	0.20334713231379	0.214930148500468	0.225053002577445	"Trombidiformes"	0.0250542067127301	0.0349200485269997	0.0461624121707279	"Trombidiformes"	"Trombidiformes"	10.8193710910719	10.8893971860283	10.9846777667384	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	40.647222	22.963889	7
"416"	"wang.BJ.Sericinus.montelus"	0.20731089423996	0.22354547161314	0.235966430938302	"Lepidoptera"	0.0142648060367927	0.0265953444829971	0.0425833062444212	"Lepidoptera"	"Lepidoptera"	14.2454603974026	14.3212136673855	14.4361925334506	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	40.25	115.0833333	9
"417"	"wang.FX.Sericinus.montelus"	0.228984527304334	0.239640805866699	0.245855834575332	"Lepidoptera"	0.00438345445500094	0.0105498907121833	0.0209357978898127	"Lepidoptera"	"Lepidoptera"	13.3194638005585	13.4465233854575	13.4812869109851	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	32.6	110.7	9
"418"	"wang.HH.Sericinus.montelus"	0.170273380872977	0.213606378214553	0.238895836569678	"Lepidoptera"	0.0113407992634898	0.0357830966276196	0.0735576076997217	"Lepidoptera"	"Lepidoptera"	12.4429251503822	12.5354816052449	12.6309284711798	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	27.55	109.9666667	9
"419"	"wang.JMS.Sericinus.montelus"	0.000145210753382478	0.00107797768971881	0.0045354340691303	"Lepidoptera"	0.0248978653109935	0.0428261713707323	0.0702716075657425	"Lepidoptera"	"Lepidoptera"	14.6091376800231	15.2785547879202	15.7972516172	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	46.61666667	132.4833333	9
"420"	"wang.WH.Sericinus.montelus"	0.22131529738636	0.23571776964123	0.242478641012567	"Lepidoptera"	0.00776288688599331	0.0144775777656429	0.0285114775561854	"Lepidoptera"	"Lepidoptera"	13.0557705761371	13.1171066172523	13.1855900810109	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	30.55	114.3166667	9
"421"	"wang.ZB.Sericinus.montelus"	0.21070889167438	0.224553397255957	0.234792191116934	"Lepidoptera"	0.0153596249300118	0.0253403998153239	0.0386833672800583	"Lepidoptera"	"Lepidoptera"	14.1093828324327	14.1808101880517	14.254723802724	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	36.8	118.05	9
"422"	"wipking.1.Zygaena.trifolii"	1.56085461685817e-08	7.28534773992296e-06	0.000111112611222068	"Lepidoptera"	0.00182442330620072	0.00561060111034574	0.0143082521106316	"Lepidoptera"	"Lepidoptera"	8.33729087120959	13.3148364792035	17.5271590370718	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	50.938056	6.956944	9
"423"	"wipking.2.Zygaena.trifolii"	0.000130648278334824	0.000626601369457539	0.00191967786538306	"Lepidoptera"	0.0214127329528909	0.0336606994687425	0.0507430827856127	"Lepidoptera"	"Lepidoptera"	14.5346688236728	15.6546782775639	16.8260895097144	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	47.542778	-0.104167	9
"424"	"wipking.3.Zygaena.trifolii"	0.00177591133975804	0.00411869070317662	0.00833139018395578	"Lepidoptera"	0.0475998610194566	0.0645942153041036	0.083164325217938	"Lepidoptera"	"Lepidoptera"	15.0577596824379	15.5023563344381	15.9513362236886	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	43.948611	4.808333	8
"425"	"wipking.4.Zygaena.trifolii"	0.0953257204696339	0.110606448797594	0.126107630922557	"Lepidoptera"	0.105864773079632	0.115531588699844	0.124656374595122	"Lepidoptera"	"Lepidoptera"	15.0135416612855	15.0464147195453	15.1643087160076	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	43.296667	5.376389	10
"426"	"wipking.5.Zygaena.trifolii"	0.19325469392721	0.20558856240825	0.216276096691647	"Lepidoptera"	0.0335188679236627	0.0437176735276003	0.055314108400606	"Lepidoptera"	"Lepidoptera"	14.353138825798	14.4264677899701	14.4982488162703	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	39.476667	-0.374444	11
"427"	"yoshida.oita.Drosophila.triauraria"	0.137110931750861	0.171904989929555	0.203382908171355	"Diptera"	0.0463223014065437	0.0745470165523138	0.103236151342203	"Diptera"	"Diptera"	11.994978767152	12.2960365253668	12.5912069149	"yoshida"	1994	"3"	"japan"	"Drosophila"	"triauraria"	"global average"	33.239444	131.609167	7
"428"	"yoshida.onuma.Drosophila.triauraria"	0.204929301016049	0.22054366714062	0.229519064508049	"Diptera"	0.020709759234062	0.0296464290553828	0.0451117154296414	"Diptera"	"Diptera"	12.8055770814335	13.0203567976569	13.2393979525441	"yoshida"	1994	"3"	"japan"	"Drosophila"	"triauraria"	"global average"	41.972	140.6691	11
"429"	"yoshida.yakushima.Drosophila.triauraria"	0.0187922582614108	0.0322790735908092	0.0487502279694639	"Diptera"	0.108479471331287	0.124129767502111	0.136868054880454	"Diptera"	"Diptera"	9.64513961510417	9.97954283752851	10.5758527979975	"yoshida"	1994	"3"	"japan"	"Drosophila"	"triauraria"	"global average"	30.340287	130.522385	9
"430"	"yoshio. Kagoshima.Papilio.memnon"	0.205996525093764	0.220251083792878	0.230927258685833	"Lepidoptera"	0.0191463372735502	0.0296922570866072	0.0438918295046025	"Lepidoptera"	"Lepidoptera"	12.9997068972944	13.0081421879042	13.0391063947536	"yoshio"	1998	"4"	"japan"	"Papilio"	"memnon"	NA	31.596536	130.55711	8
"431"	"yoshio. Mino.Papilio.memnon"	0.194495407339869	0.21630619431076	0.230051997238033	"Lepidoptera"	0.0201478241166766	0.0336637495145973	0.0555786600290301	"Lepidoptera"	"Lepidoptera"	13.0779284137301	13.1586877638437	13.2363965118386	"yoshio"	1998	"4"	"japan"	"Papilio"	"memnon"	NA	34.826933	135.470461	8
"432"	"yoshio. Naze.Papilio.memnon"	0.143665992240803	0.161204676103009	0.177887370078241	"Lepidoptera"	0.0669259286584375	0.0808105289350371	0.0958786066800997	"Lepidoptera"	"Lepidoptera"	12.5647854799911	12.832906922688	12.9647797339455	"yoshio"	1998	"4"	"japan"	"Papilio"	"memnon"	NA	28.377247	129.493742	8
"433"	"yoshio. Wakayama.Papilio.memnon"	0.208705672787627	0.232522557887444	0.240501490318808	"Lepidoptera"	0.00973692786316805	0.0176700556359633	0.0405001393189647	"Lepidoptera"	"Lepidoptera"	12.9518988455306	13.008241102041	13.0635043736373	"yoshio"	1998	"4"	"japan"	"Papilio"	"memnon"	NA	34.230519	135.170811	8
